time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-10-17 09:30:00-04:00,MLTrader,831acc0c8b9842288f79a4ac490f96ad,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-10-17 09:30:00-04:00,MLTrader,831acc0c8b9842288f79a4ac490f96ad,SPY,buy,market,fill,1,gtc,0.0,1,stock,364.010009765625,10.0,0.0
